@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}

@DATA
http://wwatana.be/mobile/projetos-2019/11,60.0,A,0.0,21.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/60.png,results/iphonese/60.png,32.0,30.0,1519.0,1461.0,80.0,80.0,277.0,277.0,12.0,10.0,1534.0,1476.0,153262.0,31808.0,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[3]/a[1],/body[2]/div[2]/div[2]/div[3]/a[1],/body[2]/div[2]/div[2]/div[3]/a[1],1.0,32.0,30.0,1324.0,1266.0,14.0,11.0,1599.0,1541.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,58.0,P,0.0,85.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/58.png,results/iphonese/58.png,32.0,30.0,1404.0,1346.0,75.0,100.0,305.0,254.0,32.0,30.0,1324.0,1266.0,3079395.0,2092.6,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[2]/div[2]/div[2]/p[2],1.0,32.0,30.0,1321.0,1263.0,12.0,10.0,1534.0,1476.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,57.0,A,0.0,28.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/57.png,results/iphonese/57.png,32.0,30.0,1321.0,1263.0,65.0,65.0,288.0,217.0,32.0,30.0,1324.0,1266.0,2929173.0,2399.9,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[2]/a[1],/body[2]/div[2]/div[2]/div[2]/a[1],/body[2]/div[2]/div[2]/div[2]/a[1],1.0,12.0,10.0,1106.0,1077.0,32.0,30.0,1404.0,1346.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,50.0,P,0.0,88.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/50.png,results/iphonese/50.png,32.0,30.0,910.0,881.0,75.0,100.0,305.0,254.0,32.0,30.0,830.0,801.0,3274083.0,12703.2,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[2]/div[1]/div[2]/p[2],0.9,32.0,30.0,827.0,798.0,12.0,10.0,1040.0,1011.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,41.0,P,0.0,43.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/41.png,results/iphonese/41.png,37.0,32.0,268.0,333.0,40.0,40.0,300.0,256.0,0.0,0.0,56.0,56.0,1093257.0,971.5,750.0,640.0,375.0,320.0,/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],1.0,37.0,32.0,152.0,141.0,37.0,32.0,348.0,413.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,65.0,P,0.0,86.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/65.png,results/iphonese/65.png,35.0,32.0,1867.0,1780.0,75.0,100.0,305.0,254.0,35.0,32.0,1818.0,1731.0,3047910.0,4237.4,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[3]/div[2]/p[2],/body[2]/div[2]/div[3]/div[2]/p[2],/body[2]/div[2]/div[3]/div[2]/p[2],0.5,35.0,32.0,1815.0,1728.0,15.0,12.0,2028.0,1941.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,60.0,A,0.0,21.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/60.png,results/iphonese/60.png,32.0,30.0,1519.0,1461.0,80.0,80.0,277.0,277.0,12.0,10.0,1534.0,1476.0,153262.0,31808.0,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[3]/a[1],/body[2]/div[2]/div[2]/div[3]/a[1],/body[2]/div[2]/div[2]/div[3]/a[1],1.0,32.0,30.0,1324.0,1266.0,14.0,11.0,1599.0,1541.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,58.0,P,0.0,85.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/58.png,results/iphonese/58.png,32.0,30.0,1404.0,1346.0,75.0,100.0,305.0,254.0,32.0,30.0,1324.0,1266.0,3079395.0,2092.6,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[2]/div[2]/div[2]/p[2],/body[2]/div[2]/div[2]/div[2]/p[2],1.0,32.0,30.0,1321.0,1263.0,12.0,10.0,1534.0,1476.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,57.0,A,0.0,28.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/57.png,results/iphonese/57.png,32.0,30.0,1321.0,1263.0,65.0,65.0,288.0,217.0,32.0,30.0,1324.0,1266.0,2929173.0,2399.9,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[2]/a[1],/body[2]/div[2]/div[2]/div[2]/a[1],/body[2]/div[2]/div[2]/div[2]/a[1],1.0,12.0,10.0,1106.0,1077.0,32.0,30.0,1404.0,1346.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,50.0,P,0.0,88.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/50.png,results/iphonese/50.png,32.0,30.0,910.0,881.0,75.0,100.0,305.0,254.0,32.0,30.0,830.0,801.0,3274083.0,12703.2,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[2]/div[1]/div[2]/p[2],/body[2]/div[2]/div[1]/div[2]/p[2],0.9,32.0,30.0,827.0,798.0,12.0,10.0,1040.0,1011.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/11,41.0,P,0.0,43.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/41.png,results/iphonese/41.png,37.0,32.0,268.0,333.0,40.0,40.0,300.0,256.0,0.0,0.0,56.0,56.0,1093257.0,971.5,750.0,640.0,375.0,320.0,/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],/body[2]/div[1]/div[3]/div[1]/p[2],1.0,37.0,32.0,152.0,141.0,37.0,32.0,348.0,413.0,1.0,1.0,'Red Hat Display','Red Hat Display',0,1
http://wwatana.be/mobile/projetos-2019/09,39.0,DIV,0.0,20.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/39.png,results/motog4/39.png,82.0,75.0,883.0,880.0,16.0,15.0,220.0,220.0,79.0,72.0,875.0,872.0,358381.0,1787000.8,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],0.6,82.0,75.0,878.0,875.0,0.0,0.0,0.0,0.0,1.0,1.0,-webkit-standard,'Times New Roman',0,1
http://wwatana.be/mobile/projetos-2019/09,38.0,IMG,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/38.png,results/motog4/38.png,82.0,75.0,878.0,875.0,25.0,25.0,25.0,25.0,79.0,72.0,875.0,872.0,35111.0,78609.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/img[1],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/img[1],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/img[1],1.0,77.0,72.0,829.0,826.0,82.0,75.0,883.0,880.0,0.0,0.0,-webkit-standard,'Times New Roman',0,1
http://wwatana.be/mobile/projetos-2019/09,36.0,DIV,0.0,21.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/36.png,results/motog4/36.png,80.0,75.0,837.0,834.0,16.0,15.0,220.0,220.0,77.0,72.0,829.0,826.0,374731.0,5226628.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[5]/div[1]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[1]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[1]/div[2],0.5,80.0,75.0,832.0,829.0,79.0,72.0,875.0,872.0,1.0,1.0,-webkit-standard,'Times New Roman',0,1
http://wwatana.be/mobile/projetos-2019/09,25.0,DIV,0.0,8.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/25.png,results/motog4/25.png,129.0,122.0,707.0,691.0,51.0,51.0,116.0,116.0,0.0,0.0,554.0,540.0,316502.0,11619219.5,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[2]/div[2],0.6,18.0,18.0,554.0,540.0,0.0,0.0,761.0,745.0,1.0,1.0,-webkit-standard,'Times New Roman',0,1
http://wwatana.be/mobile/projetos-2019/09,24.0,INPUT,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/24.png,results/motog4/24.png,82.0,49.0,641.0,626.0,49.0,50.0,217.0,271.0,18.0,18.0,554.0,540.0,337254.0,102644.7,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[2],/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[2],/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[2],0.8,80.0,49.0,572.0,558.0,129.0,122.0,707.0,691.0,0.0,0.0,Helvetica,Arial,0,1
http://wwatana.be/mobile/projetos-2019/09,23.0,INPUT,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/23.png,results/motog4/23.png,80.0,49.0,572.0,558.0,49.0,50.0,217.0,271.0,18.0,18.0,554.0,540.0,549719.0,55342.3,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[1],/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[1],/body[2]/div[2]/div[2]/div[1]/div[2]/div[1]/input[1],0.9,0.0,0.0,523.0,511.0,82.0,49.0,641.0,626.0,0.0,0.0,Helvetica,Arial,0,1
http://wwatana.be/mobile/projetos-2019/09,20.0,DIV,0.0,15.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/20.png,results/motog4/20.png,0.0,0.0,523.0,511.0,31.0,29.0,375.0,360.0,0.0,0.0,523.0,511.0,811562.0,33609.3,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/div[1]/div[1],/body[2]/div[2]/div[2]/div[1]/div[1],/body[2]/div[2]/div[2]/div[1]/div[1],0.6,0.0,0.0,101.0,101.0,0.0,0.0,554.0,540.0,1.0,1.0,Lato,Lato,0,1
http://wwatana.be/mobile/projetos-2019/09,17.0,IMG,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/17.png,results/motog4/17.png,9.0,9.0,399.0,396.0,197.0,189.0,356.0,342.0,0.0,0.0,101.0,101.0,3701420.0,11617539.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],0.8,0.0,0.0,304.0,303.0,0.0,0.0,501.0,489.0,0.0,0.0,-webkit-standard,'Times New Roman',0,1
http://wwatana.be/mobile/projetos-2019/09,16.0,H6,0.0,51.0,'iOS 13.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/16.png,results/motog4/16.png,0.0,0.0,304.0,303.0,62.0,60.0,375.0,360.0,0.0,0.0,101.0,101.0,1281168.0,877116.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[1]/h6[2],/body[2]/div[2]/div[1]/h6[2],/body[2]/div[2]/div[1]/h6[2],0.4,0.0,0.0,101.0,101.0,9.0,9.0,399.0,396.0,1.0,1.0,Lato,Lato,0,1
http://wwatana.be/mobile/projetos-2019/09,20.0,DIV,0.0,15.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/20.png,results/iphonese/20.png,0.0,0.0,523.0,494.0,31.0,31.0,375.0,320.0,0.0,0.0,523.0,494.0,803457.0,4112.1,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[2]/div[1]/div[1],/body[2]/div[2]/div[2]/div[1]/div[1],/body[2]/div[2]/div[2]/div[1]/div[1],0.7,0.0,0.0,101.0,101.0,0.0,0.0,554.0,525.0,1.0,1.0,Lato,Lato,0,1
http://wwatana.be/mobile/projetos-2019/09,17.0,IMG,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/17.png,results/iphonese/17.png,9.0,8.0,399.0,399.0,197.0,168.0,356.0,304.0,0.0,0.0,101.0,101.0,5035215.0,69537.4,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],/body[2]/div[2]/div[1]/img[3],0.8,0.0,0.0,304.0,304.0,0.0,0.0,501.0,472.0,0.0,0.0,-webkit-standard,-webkit-standard,0,1
http://wwatana.be/mobile/projetos-2019/09,16.0,H6,0.0,51.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/16.png,results/iphonese/16.png,0.0,0.0,304.0,304.0,62.0,62.0,375.0,320.0,0.0,0.0,101.0,101.0,1275207.0,12080.4,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[1]/h6[2],/body[2]/div[2]/div[1]/h6[2],/body[2]/div[2]/div[1]/h6[2],0.9,0.0,0.0,101.0,101.0,9.0,8.0,399.0,399.0,1.0,1.0,Lato,Lato,0,1
http://wwatana.be/mobile/projetos-2019/09,39.0,DIV,0.0,20.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/39.png,results/iphone8plus/39.png,82.0,102.0,883.0,903.0,16.0,16.0,220.0,220.0,79.0,99.0,875.0,895.0,131263.0,5636.9,750.0,1242.0,375.0,414.0,/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],/body[2]/div[2]/div[2]/div[1]/div[5]/div[2]/div[2],0.5,82.0,102.0,878.0,898.0,0.0,0.0,0.0,0.0,1.0,1.0,-webkit-standard,-webkit-standard,0,1
