@RELATION browserninja.website

@ATTRIBUTE URL STRING
@ATTRIBUTE id NUMERIC
@ATTRIBUTE tagName STRING
@ATTRIBUTE childsNumber NUMERIC
@ATTRIBUTE textLength NUMERIC
@ATTRIBUTE basePlatform STRING
@ATTRIBUTE targetPlatform STRING
@ATTRIBUTE baseBrowser STRING
@ATTRIBUTE targetBrowser STRING
@ATTRIBUTE baseDPI NUMERIC
@ATTRIBUTE targetDPI NUMERIC
@ATTRIBUTE baseScreenshot STRING
@ATTRIBUTE targetScreenshot STRING
@ATTRIBUTE baseX NUMERIC
@ATTRIBUTE targetX NUMERIC
@ATTRIBUTE baseY NUMERIC
@ATTRIBUTE targetY NUMERIC
@ATTRIBUTE baseHeight NUMERIC
@ATTRIBUTE targetHeight NUMERIC
@ATTRIBUTE baseWidth NUMERIC
@ATTRIBUTE targetWidth NUMERIC
@ATTRIBUTE baseParentX NUMERIC
@ATTRIBUTE targetParentX NUMERIC
@ATTRIBUTE baseParentY NUMERIC
@ATTRIBUTE targetParentY NUMERIC
@ATTRIBUTE imageDiff NUMERIC
@ATTRIBUTE chiSquared NUMERIC
@ATTRIBUTE baseDeviceWidth NUMERIC
@ATTRIBUTE targetDeviceWidth NUMERIC
@ATTRIBUTE baseViewportWidth NUMERIC
@ATTRIBUTE targetViewportWidth NUMERIC
@ATTRIBUTE xpath STRING
@ATTRIBUTE baseXpath STRING
@ATTRIBUTE targetXpath STRING
@ATTRIBUTE phash NUMERIC
@ATTRIBUTE basePreviousSiblingLeft NUMERIC
@ATTRIBUTE targetPreviousSiblingLeft NUMERIC
@ATTRIBUTE basePreviousSiblingTop NUMERIC
@ATTRIBUTE targetPreviousSiblingTop NUMERIC
@ATTRIBUTE baseNextSiblingLeft NUMERIC
@ATTRIBUTE targetNextSiblingLeft NUMERIC
@ATTRIBUTE baseNextSiblingTop NUMERIC
@ATTRIBUTE targetNextSiblingTop NUMERIC
@ATTRIBUTE baseTextNodes NUMERIC
@ATTRIBUTE targetTextNodes NUMERIC
@ATTRIBUTE baseFontFamily STRING
@ATTRIBUTE targetFontFamily STRING
@ATTRIBUTE external {0, 1, 2}
@ATTRIBUTE internal {0, 1, 2}

@DATA
http://wwatana.be/mobile/projetos-2019/05,36.0,STRONG,1.0,95.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,5.0,19.0,59.0,59.0,44.0,66.0,365.0,282.0,0.0,0.0,54.0,54.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/header[1]/div[2]/strong[1],/body[2]/header[1]/div[2]/strong[1],/body[2]/header[1]/div[2]/strong[1],0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,130.0,1.0,1.0,font-strong,font-strong,2,0
http://wwatana.be/mobile/projetos-2019/05,37.0,A,0.0,71.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/37.png,results/iphone8plus/37.png,5.0,54.0,59.0,59.0,44.0,44.0,365.0,345.0,5.0,15.0,59.0,59.0,1479427.0,25372.5,750.0,1242.0,375.0,414.0,/body[2]/header[1]/div[2]/strong[1]/a[1],/body[2]/header[1]/div[2]/strong[1]/a[1],/body[2]/header[1]/div[2]/strong[1]/a[1],1.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,108.0,1.0,1.0,font-strong,font-strong,2,1
http://wwatana.be/mobile/projetos-2019/03,59.0,A,0.0,34.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/59.png,results/iphonese/59.png,28.0,86.0,1251.0,1323.0,28.0,14.0,355.0,176.0,28.0,28.0,1251.0,1309.0,1025491.0,7155.4,750.0,640.0,375.0,320.0,/body[2]/div[17]/p[1]/a[2],/body[2]/div[17]/p[1]/a[2],/body[2]/div[17]/p[1]/a[2],0.4,89.0,89.0,1251.0,1309.0,28.0,28.0,1304.0,1362.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/projetos-2019/03,26.0,IFRAME,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/26.png,results/iphonese/26.png,28.0,28.0,290.0,348.0,273.0,273.0,300.0,300.0,28.0,28.0,265.0,323.0,4754564.0,5799.1,750.0,640.0,375.0,320.0,/body[2]/div[9]/iframe[1],/body[2]/div[9]/iframe[1],/body[2]/div[9]/iframe[1],0.4,8.0,8.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,-webkit-standard,-webkit-standard,2,0
http://wwatana.be/mobile/projetos-2019/03,24.0,A,0.0,7.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/24.png,results/iphonese/24.png,102.0,28.0,214.0,272.0,38.0,38.0,111.0,111.0,28.0,28.0,98.0,98.0,122356.0,1514.7,750.0,640.0,375.0,320.0,/body[2]/div[8]/span[1]/a[1],/body[2]/div[8]/span[1]/a[1],/body[2]/div[8]/span[1]/a[1],1.0,8.0,8.0,152.0,152.0,28.0,28.0,265.0,323.0,1.0,1.0,sans-serif,sans-serif,2,1
http://wwatana.be/mobile/projetos-2019/03,31.0,H3,0.0,18.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/31.png,results/iphone8plus/31.png,28.0,28.0,629.0,600.0,62.0,31.0,249.0,276.0,28.0,28.0,629.0,600.0,4021995.0,9679.5,750.0,1242.0,375.0,414.0,/body[2]/div[11]/div[1]/h3[1],/body[2]/div[11]/div[1]/h3[1],/body[2]/div[11]/div[1]/h3[1],0.4,0.0,0.0,0.0,0.0,28.0,28.0,705.0,645.0,1.0,1.0,open-sans,open-sans,2,2
http://wwatana.be/mobile/projetos-2019/03,30.0,DIV,1.0,27.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,28.0,28.0,629.0,600.0,62.0,31.0,251.0,278.0,28.0,28.0,600.0,571.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[11]/div[1],/body[2]/div[11]/div[1],/body[2]/div[11]/div[1],0.0,0.0,0.0,0.0,0.0,28.0,28.0,705.0,645.0,0.0,0.0,open-sans,open-sans,2,0
http://wwatana.be/mobile/projetos-2019/03,26.0,IFRAME,0.0,0.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/26.png,results/iphone8plus/26.png,28.0,28.0,290.0,261.0,273.0,273.0,300.0,300.0,28.0,28.0,265.0,236.0,775716.0,14125.9,750.0,1242.0,375.0,414.0,/body[2]/div[9]/iframe[1],/body[2]/div[9]/iframe[1],/body[2]/div[9]/iframe[1],1.0,8.0,8.0,152.0,152.0,0.0,0.0,0.0,0.0,0.0,0.0,-webkit-standard,-webkit-standard,2,0
http://wwatana.be/mobile/projetos-2019/03,24.0,A,0.0,7.0,'iOS 13.1 - Safari -- iOS - iPhone 8','iOS 13.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/24.png,results/iphone8plus/24.png,102.0,28.0,214.0,185.0,38.0,38.0,111.0,111.0,28.0,28.0,98.0,98.0,118848.0,3536.0,750.0,1242.0,375.0,414.0,/body[2]/div[8]/span[1]/a[1],/body[2]/div[8]/span[1]/a[1],/body[2]/div[8]/span[1]/a[1],1.0,8.0,8.0,152.0,152.0,28.0,28.0,265.0,236.0,1.0,1.0,sans-serif,sans-serif,2,1
http://wwatana.be/mobile/topsites/m.twitch.tv/,11.0,IMG,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/11.png,results/motog4/11.png,0.0,0.0,91.0,91.0,375.0,16.0,375.0,16.0,0.0,0.0,92.0,93.0,22734820.0,140683.8,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[1]/div[2]/picture[2]/img[2],/body[2]/div[1]/div[1]/div[2]/picture[2]/img[2],/body[2]/div[1]/div[1]/div[2]/picture[2]/img[2],0.9,0.0,0.0,91.0,91.0,0.0,0.0,466.0,109.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',2,2
http://wwatana.be/mobile/topsites/m.twitch.tv/,9.0,PICTURE,2.0,521.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,0.0,0.0,92.0,93.0,15.0,14.0,375.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[1]/div[1]/div[2]/picture[2],/body[2]/div[1]/div[1]/div[2]/picture[2],/body[2]/div[1]/div[1]/div[2]/picture[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,466.0,109.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',2,0
http://wwatana.be/mobile/topsites/m.twitch.tv/,8.0,SPAN,0.0,47.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,results/iphone8/8.png,results/iphone8plus/8.png,0.0,0.0,39.0,39.0,49.0,22.0,270.0,386.0,0.0,0.0,37.0,37.0,2255196.0,13721.8,750.0,1242.0,375.0,414.0,/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2]/span[1],1.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,65.0,1.0,1.0,'Helvetica Neue','Helvetica Neue',2,2
http://wwatana.be/mobile/topsites/m.twitch.tv/,7.0,P,1.0,60.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhone 8 Plus',null,null,2.0,3.0,null,null,0.0,0.0,37.0,37.0,54.0,27.0,375.0,414.0,0.0,0.0,0.0,0.0,0.0,0.0,750.0,1242.0,375.0,414.0,/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],/body[2]/div[1]/div[1]/div[2]/div[1]/p[2],0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,65.0,0.0,0.0,'Helvetica Neue','Helvetica Neue',2,0
http://wwatana.be/mobile/topsites/www.wikipedia.org/,867.0,SPAN,0.0,21.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/867.png,results/motog4/867.png,60.0,59.0,907.0,908.0,18.0,36.0,116.0,112.0,60.0,59.0,888.0,889.0,196459.0,9133.3,750.0,1080.0,375.0,360.0,/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],0.9,60.0,59.0,888.0,889.0,187.0,180.0,888.0,889.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,860.0,SPAN,0.0,19.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/860.png,results/motog4/860.png,241.0,233.0,823.0,818.0,18.0,36.0,114.0,112.0,241.0,233.0,804.0,799.0,225616.0,13821.7,750.0,1080.0,375.0,360.0,/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],1.0,241.0,233.0,804.0,799.0,6.0,6.0,888.0,889.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,798.0,HR,0.0,0.0,'iOS 12.1 - Safari -- iOS - iPhone 8',null,null,null,2.0,-1.0,results/iphone8/798.png,null,13.0,-1.0,481.0,-1.0,1.0,-1.0,349.0,-1.0,0.0,-1.0,20.0,-1.0,-1.0,-1.0,750.0,-1.0,375.0,-1.0,/body[2]/hr[7],/body[2]/hr[7],null,-1.0,8.0,-1.0,433.0,-1.0,0.0,-1.0,484.0,-1.0,0.0,-1.0,sans-serif,null,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,17.0,SPAN,0.0,9.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/17.png,results/motog4/17.png,193.0,159.0,181.0,197.0,13.0,11.0,38.0,37.0,140.0,134.0,180.0,179.0,52529.0,818.1,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/a[1]/small[2]/span[2],/body[2]/div[2]/div[2]/a[1]/small[2]/span[2],/body[2]/div[2]/div[2]/a[1]/small[2]/span[2],0.5,140.0,154.0,181.0,181.0,247.0,237.0,160.0,160.0,1.0,1.0,sans-serif,sans-serif,2,1
http://wwatana.be/mobile/topsites/www.wikipedia.org/,16.0,BDI,0.0,20.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,results/iphone8/16.png,results/motog4/16.png,140.0,154.0,181.0,181.0,13.0,11.0,51.0,48.0,140.0,134.0,180.0,179.0,69000.0,758.8,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/a[1]/small[2]/bdi[1],/body[2]/div[2]/div[2]/a[1]/small[2]/bdi[1],/body[2]/div[2]/div[2]/a[1]/small[2]/bdi[1],0.6,139.0,134.0,160.0,160.0,193.0,159.0,181.0,197.0,1.0,1.0,sans-serif,sans-serif,2,1
http://wwatana.be/mobile/topsites/www.wikipedia.org/,15.0,SMALL,2.0,64.0,'iOS 12.1 - Safari -- iOS - iPhone 8','Android null - Chrome -- Android - MotoG4',null,null,2.0,3.0,null,null,140.0,134.0,180.0,179.0,16.0,32.0,90.0,86.0,139.0,134.0,160.0,160.0,0.0,0.0,750.0,1080.0,375.0,360.0,/body[2]/div[2]/div[2]/a[1]/small[2],/body[2]/div[2]/div[2]/a[1]/small[2],/body[2]/div[2]/div[2]/a[1]/small[2],0.0,139.0,134.0,160.0,160.0,247.0,237.0,160.0,160.0,1.0,1.0,sans-serif,sans-serif,2,0
http://wwatana.be/mobile/topsites/www.wikipedia.org/,867.0,SPAN,0.0,21.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/867.png,results/iphonese/867.png,60.0,60.0,907.0,925.0,18.0,32.0,116.0,99.0,60.0,60.0,888.0,907.0,192633.0,3001.5,750.0,640.0,375.0,320.0,/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2]/span[2],0.3,60.0,60.0,888.0,907.0,187.0,160.0,888.0,907.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,865.0,DIV,2.0,197.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,null,null,60.0,60.0,888.0,907.0,37.0,50.0,116.0,99.0,6.0,6.0,888.0,907.0,0.0,0.0,750.0,640.0,375.0,320.0,/body[2]/div[8]/div[3]/div[7]/a[1]/div[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2],/body[2]/div[8]/div[3]/div[7]/a[1]/div[2],0.0,6.0,6.0,888.0,913.0,187.0,160.0,888.0,907.0,3.0,3.0,sans-serif,sans-serif,2,0
http://wwatana.be/mobile/topsites/www.wikipedia.org/,860.0,SPAN,0.0,19.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/860.png,results/iphonese/860.png,241.0,213.0,823.0,835.0,18.0,32.0,114.0,99.0,241.0,213.0,804.0,817.0,218411.0,4501.6,750.0,640.0,375.0,320.0,/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],/body[2]/div[8]/div[3]/div[6]/a[1]/div[2]/span[2],1.0,241.0,213.0,804.0,817.0,6.0,6.0,888.0,907.0,1.0,1.0,sans-serif,sans-serif,2,2
http://wwatana.be/mobile/topsites/www.wikipedia.org/,65.0,SPAN,0.0,5.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/65.png,results/iphonese/65.png,76.0,40.0,373.0,388.0,13.0,13.0,25.0,25.0,23.0,16.0,372.0,371.0,11630.0,179.5,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[10]/a[1]/small[2]/span[2],/body[2]/div[2]/div[10]/a[1]/small[2]/span[2],/body[2]/div[2]/div[10]/a[1]/small[2]/span[2],1.0,23.0,27.0,373.0,372.0,0.0,0.0,90.0,90.0,1.0,1.0,sans-serif,sans-serif,2,0
http://wwatana.be/mobile/topsites/www.wikipedia.org/,64.0,BDI,0.0,20.0,'iOS 12.1 - Safari -- iOS - iPhone 8','iOS 12.1 - Safari -- iOS - iPhoneSE',null,null,2.0,2.0,results/iphone8/64.png,results/iphonese/64.png,23.0,27.0,373.0,372.0,13.0,13.0,51.0,51.0,23.0,16.0,372.0,371.0,17723.0,273.0,750.0,640.0,375.0,320.0,/body[2]/div[2]/div[10]/a[1]/small[2]/bdi[1],/body[2]/div[2]/div[10]/a[1]/small[2]/bdi[1],/body[2]/div[2]/div[10]/a[1]/small[2]/bdi[1],0.8,16.0,16.0,352.0,352.0,76.0,40.0,373.0,388.0,1.0,1.0,sans-serif,sans-serif,2,0
